time, is_on, temperature
2024-07-30 12:43:19.143797, False, 25.2
2024-07-30 12:43:24.202129, False, 25.2
2024-07-30 12:44:24.352280, False, 25.1
2024-07-30 12:44:29.413698, False, 25.1
2024-07-30 12:45:29.561363, False, 25.1
2024-07-30 12:45:34.622201, False, 25.1
2024-07-30 12:46:34.774420, False, 25.1
2024-07-30 12:46:39.832621, False, 25.1
2024-07-30 12:47:39.981009, False, 27.0
2024-07-30 12:47:45.175688, True, 27.0
2024-07-30 12:48:45.326431, True, 26.9
2024-07-30 12:48:50.390053, True, 26.9
2024-07-30 12:49:50.538131, True, 26.8
2024-07-30 12:49:55.596808, True, 26.8
2024-07-30 12:50:55.750098, True, 26.8
2024-07-30 12:51:00.835511, True, 26.8
2024-07-30 12:52:00.996578, True, 26.9
2024-07-30 12:52:06.057031, True, 26.9
2024-07-30 12:53:06.209442, True, 26.9
2024-07-30 12:53:11.269722, True, 26.9
2024-07-30 12:54:11.435956, True, 26.9
2024-07-30 12:54:16.496400, True, 26.9
2024-07-30 12:55:16.647940, True, 26.9
2024-07-30 12:55:21.706110, True, 26.9
2024-07-30 12:56:21.854019, True, 27.0
2024-07-30 12:56:26.910962, True, 25.1
2024-07-30 12:57:27.067378, True, 25.1
2024-07-30 12:57:32.251224, False, 25.1
2024-07-30 12:58:32.402393, False, 25.2
2024-07-30 12:58:37.464207, False, 25.2
2024-07-30 12:59:37.613173, False, 25.1
2024-07-30 12:59:42.675062, False, 25.1
2024-07-30 13:00:42.836452, False, 25.1
2024-07-30 13:00:47.893356, False, 25.1
2024-07-30 13:01:48.040133, False, 25.1
2024-07-30 13:01:53.106746, False, 25.1
2024-07-30 13:02:53.256232, False, 27.0
2024-07-30 13:02:58.445597, True, 27.0
2024-07-30 13:03:58.594153, True, 27.0
2024-07-30 13:04:03.705412, True, 27.0
2024-07-30 13:05:03.858700, True, 26.9
2024-07-30 13:05:08.916100, True, 26.9
2024-07-30 13:06:09.064613, True, 26.8
2024-07-30 13:06:14.124615, True, 26.8
2024-07-30 13:07:14.253289, True, 26.9
2024-07-30 13:07:19.310799, True, 26.9
2024-07-30 13:08:19.458384, True, 27.0
2024-07-30 13:08:24.520892, True, 27.0
2024-07-30 13:09:24.672712, True, 25.1
2024-07-30 13:09:29.865131, False, 25.1
2024-07-30 13:10:30.017952, False, 25.1
2024-07-30 13:10:35.081377, False, 25.1
2024-07-30 13:11:35.228455, False, 25.1
2024-07-30 13:11:40.289760, False, 25.1
2024-07-30 13:12:40.437505, False, 25.1
2024-07-30 13:12:45.497082, False, 25.1
2024-07-30 13:13:45.644708, False, 27.0
2024-07-30 13:13:50.837814, True, 27.0
2024-07-30 13:14:50.984071, True, 27.0
2024-07-30 13:14:56.041625, True, 26.9
2024-07-30 13:15:56.189420, True, 26.9
2024-07-30 13:16:01.249402, True, 27.0
2024-07-30 13:17:01.400148, True, 27.0
2024-07-30 13:17:06.457644, True, 26.8
2024-07-30 13:18:06.605359, True, 27.0
2024-07-30 13:18:11.662529, True, 27.0
2024-07-30 13:19:11.809318, True, 27.0
2024-07-30 13:19:16.866744, True, 27.0
2024-07-30 13:20:17.017127, True, 27.0
2024-07-30 13:20:22.083666, True, 27.0
2024-07-30 13:21:22.238034, True, 25.1
2024-07-30 13:21:27.458732, False, 25.1
2024-07-30 13:22:27.625724, False, 25.2
2024-07-30 13:22:32.687367, False, 25.2
2024-07-30 13:23:32.875351, False, 25.2
2024-07-30 13:23:37.939291, False, 25.2
2024-07-30 13:24:38.089491, False, 25.1
2024-07-30 13:24:43.147738, False, 25.1
2024-07-30 13:25:43.291465, False, 25.1
2024-07-30 13:25:48.350476, False, 25.1
2024-07-30 13:26:48.499309, False, 27.0
2024-07-30 13:26:53.692906, True, 27.0
2024-07-30 13:27:53.839699, True, 26.9
2024-07-30 13:27:58.908328, True, 26.9
2024-07-30 13:28:59.061494, True, 26.8
2024-07-30 13:29:04.118908, True, 26.8
2024-07-30 13:30:04.269544, True, 26.9
2024-07-30 13:30:09.326744, True, 26.9
2024-07-30 13:31:09.476586, True, 26.9
2024-07-30 13:31:14.537435, True, 26.9
2024-07-30 13:32:14.686600, True, 26.9
2024-07-30 13:32:19.743107, True, 26.9
2024-07-30 13:33:19.886886, True, 27.0
2024-07-30 13:33:24.945919, True, 25.1
2024-07-30 13:34:25.091944, True, 25.1
2024-07-30 13:34:30.287207, False, 25.2
2024-07-30 13:35:30.433904, False, 25.2
2024-07-30 13:35:35.490500, False, 25.2
2024-07-30 13:36:35.640952, False, 25.1
2024-07-30 13:36:40.699591, False, 25.1
2024-07-30 13:37:40.871471, False, 25.2
2024-07-30 13:37:45.934980, False, 25.2
2024-07-30 13:38:46.086357, False, 25.1
2024-07-30 13:38:51.144565, False, 25.1
2024-07-30 13:39:51.292277, False, 27.0
2024-07-30 13:39:56.484401, True, 27.0
2024-07-30 13:40:56.630714, True, 27.0
2024-07-30 13:41:01.688615, True, 27.0
2024-07-30 13:42:01.833359, True, 26.9
2024-07-30 13:42:06.890225, True, 26.9
2024-07-30 13:43:07.046374, True, 26.9
2024-07-30 13:43:12.106101, True, 26.9
2024-07-30 13:44:12.251640, True, 26.9
2024-07-30 13:44:17.311502, True, 26.9
2024-07-30 13:45:17.464564, True, 27.0
2024-07-30 13:45:22.543754, True, 27.0
2024-07-30 13:46:22.693318, True, 27.0
2024-07-30 13:46:27.752404, True, 27.0
2024-07-30 13:47:27.905077, True, 25.1
2024-07-30 13:47:33.092354, False, 25.1
2024-07-30 13:48:33.242955, False, 25.3
2024-07-30 13:48:38.302551, False, 25.3
2024-07-30 13:49:38.457558, False, 25.1
2024-07-30 13:49:43.519609, False, 25.1
2024-07-30 13:50:43.669179, False, 25.2
2024-07-30 13:50:48.729258, False, 25.2
2024-07-30 13:51:48.877017, False, 25.2
2024-07-30 13:51:53.935036, False, 25.1
2024-07-30 13:52:54.100780, False, 25.1
2024-07-30 13:52:59.161012, False, 27.0
2024-07-30 13:53:59.324395, False, 27.0
2024-07-30 13:54:04.520022, True, 27.0
2024-07-30 13:55:04.667254, True, 26.8
2024-07-30 13:55:09.725136, True, 26.8
2024-07-30 13:56:09.884175, True, 26.8
2024-07-30 13:56:14.943931, True, 26.8
2024-07-30 13:57:15.092813, True, 26.8
2024-07-30 13:57:20.157913, True, 26.8
2024-07-30 13:58:20.307428, True, 26.8
2024-07-30 13:58:25.364853, True, 26.8
2024-07-30 13:59:25.514731, True, 26.8
2024-07-30 13:59:30.579744, True, 26.8
2024-07-30 14:00:30.727236, True, 26.9
2024-07-30 14:00:35.788486, True, 26.9
2024-07-30 14:01:35.936170, True, 27.0
2024-07-30 14:01:40.991804, True, 27.0
2024-07-30 14:02:41.160205, True, 27.0
2024-07-30 14:02:46.218171, True, 27.0
2024-07-30 14:03:46.367394, True, 25.1
2024-07-30 14:03:51.562894, False, 25.1
2024-07-30 14:04:51.714405, False, 25.2
2024-07-30 14:04:56.772788, False, 25.2
2024-07-30 14:05:56.924040, False, 25.1
2024-07-30 14:06:01.987022, False, 25.1
2024-07-30 14:07:02.139575, False, 25.1
2024-07-30 14:07:07.199108, False, 25.1
2024-07-30 14:08:07.311228, False, 27.0
2024-07-30 14:08:12.506775, True, 27.0
2024-07-30 14:09:12.654897, True, 27.0
2024-07-30 14:09:17.711933, True, 27.0
2024-07-30 14:10:17.861034, True, 27.0
2024-07-30 14:10:22.922057, True, 26.8
2024-07-30 14:11:23.131799, True, 26.8
2024-07-30 14:11:28.189893, True, 26.9
2024-07-30 14:12:28.338031, True, 26.9
2024-07-30 14:12:33.399954, True, 26.9
2024-07-30 14:13:33.545891, True, 27.0
2024-07-30 14:13:38.611482, True, 27.0
2024-07-30 14:14:38.757915, True, 27.0
2024-07-30 14:14:43.817978, True, 27.0
2024-07-30 14:15:43.963141, True, 25.1
2024-07-30 14:15:49.158890, False, 25.1
2024-07-30 14:16:49.303911, False, 25.1
2024-07-30 14:16:54.363366, False, 25.1
2024-07-30 14:17:54.511229, False, 25.1
2024-07-30 14:17:59.569255, False, 25.1
2024-07-30 14:18:59.720241, False, 27.0
2024-07-30 14:19:04.916073, True, 27.0
2024-07-30 14:20:05.063124, True, 27.0
2024-07-30 14:20:10.121983, True, 27.0
2024-07-30 14:21:10.267535, True, 27.0
2024-07-30 14:21:15.333779, True, 27.0
2024-07-30 14:22:15.480742, True, 27.0
2024-07-30 14:22:20.538330, True, 27.0
2024-07-30 14:23:20.665159, True, 27.0
2024-07-30 14:23:25.723261, True, 27.0
2024-07-30 14:24:25.874861, True, 27.0
2024-07-30 14:24:30.937362, True, 27.0
2024-07-30 14:25:31.089106, True, 25.1
2024-07-30 14:25:36.282329, False, 25.1
2024-07-30 14:26:36.429997, False, 27.0
2024-07-30 14:26:41.622190, True, 27.0
2024-07-30 14:27:41.771830, True, 27.0
2024-07-30 14:27:46.839915, True, 27.0
2024-07-30 14:28:46.988780, True, 27.0
2024-07-30 14:28:52.048716, True, 25.1
2024-07-30 14:29:52.194928, True, 26.9
2024-07-30 14:29:57.251980, True, 26.9
2024-07-30 14:30:57.398456, True, 27.0
2024-07-30 14:31:02.458499, True, 27.0
2024-07-30 14:32:02.613373, True, 27.0
2024-07-30 14:32:07.673440, True, 27.0
2024-07-30 14:33:07.821765, True, 27.0
2024-07-30 14:33:12.880710, True, 27.0
2024-07-30 14:34:13.027017, True, 25.1
2024-07-30 14:34:18.222178, False, 25.1
2024-07-30 14:35:18.371031, False, 25.3
2024-07-30 14:35:23.429660, False, 25.3
2024-07-30 14:36:23.576846, False, 25.1
2024-07-30 14:36:28.633553, False, 25.1
2024-07-30 14:37:28.783810, False, 25.1
2024-07-30 14:37:33.844404, False, 25.1
2024-07-30 14:38:34.050949, False, 25.1
2024-07-30 14:38:39.107585, False, 25.1
2024-07-30 14:39:39.258548, False, 26.9
2024-07-30 14:39:44.451168, True, 26.9
2024-07-30 14:40:44.599068, True, 26.8
2024-07-30 14:40:49.658443, True, 26.8
2024-07-30 14:41:49.808804, True, 26.8
2024-07-30 14:41:54.866060, True, 26.8
2024-07-30 14:42:55.015011, True, 26.7
2024-07-30 14:43:00.075022, True, 26.7
2024-07-30 14:44:00.228489, True, 26.8
2024-07-30 14:44:05.290150, True, 26.8
2024-07-30 14:45:05.442265, True, 26.8
2024-07-30 14:45:10.501103, True, 26.8
2024-07-30 14:46:10.651641, True, 26.8
2024-07-30 14:46:15.710301, True, 27.0
2024-07-30 14:47:15.860473, True, 26.8
2024-07-30 14:47:20.918223, True, 27.0
2024-07-30 14:48:21.070753, True, 27.0
2024-07-30 14:48:26.128238, True, 27.0
2024-07-30 14:49:26.277999, True, 27.0
2024-07-30 14:49:31.337704, True, 27.0
2024-07-30 14:50:31.662696, True, 25.1
2024-07-30 14:50:36.855733, False, 25.1
2024-07-30 14:51:37.007075, False, 25.1
2024-07-30 14:51:42.072097, False, 25.1
2024-07-30 14:52:42.222173, False, 27.0
2024-07-30 14:52:47.415958, True, 27.0
2024-07-30 14:53:47.565567, True, 27.0
2024-07-30 14:53:52.628408, True, 27.0
2024-07-30 14:54:52.783680, True, 26.9
2024-07-30 14:54:57.846198, True, 26.9
2024-07-30 14:55:57.992246, True, 26.8
2024-07-30 14:56:03.052568, True, 26.8
2024-07-30 14:57:03.200851, True, 26.9
2024-07-30 14:57:08.259243, True, 26.9
2024-07-30 14:58:08.407461, True, 26.9
2024-07-30 14:58:13.465791, True, 26.9
2024-07-30 14:59:13.615200, True, 27.0
2024-07-30 14:59:18.676034, True, 27.0
2024-07-30 15:00:18.828857, True, 27.0
2024-07-30 15:00:23.896120, True, 27.0
2024-07-30 15:01:24.045855, True, 27.0
2024-07-30 15:01:29.109491, True, 27.0
2024-07-30 15:02:29.259173, True, 27.0
2024-07-30 15:02:34.318259, True, 27.0
2024-07-30 15:03:34.467911, True, 25.2
2024-07-30 15:03:39.660131, False, 25.2
2024-07-30 15:04:39.811823, False, 25.2
2024-07-30 15:04:44.875865, False, 25.3
2024-07-30 15:05:45.029399, False, 25.2
2024-07-30 15:05:50.088768, False, 25.3
2024-07-30 15:06:50.239718, False, 25.1
2024-07-30 15:06:55.303720, False, 25.1
2024-07-30 15:07:55.467234, False, 27.0
2024-07-30 15:08:00.664698, True, 27.0
2024-07-30 15:09:00.817694, True, 26.9
2024-07-30 15:09:05.879135, True, 26.9
2024-07-30 15:10:06.023604, True, 26.8
2024-07-30 15:10:11.082984, True, 26.8
2024-07-30 15:11:11.233191, True, 26.8
2024-07-30 15:11:16.292044, True, 26.8
2024-07-30 15:12:16.441238, True, 26.9
2024-07-30 15:12:21.507487, True, 26.9
2024-07-30 15:13:21.659693, True, 26.8
2024-07-30 15:13:26.725388, True, 26.8
2024-07-30 15:14:26.880620, True, 26.9
2024-07-30 15:14:31.941165, True, 26.9
2024-07-30 15:15:32.091868, True, 27.0
2024-07-30 15:15:37.158865, True, 27.0
2024-07-30 15:16:37.308421, True, 25.1
2024-07-30 15:16:42.503914, False, 25.1
2024-07-30 15:17:42.655177, False, 25.1
2024-07-30 15:17:47.714512, False, 25.1
2024-07-30 15:18:47.863723, False, 25.1
2024-07-30 15:18:52.921191, False, 25.1
2024-07-30 15:19:53.075239, False, 27.0
2024-07-30 15:19:58.262678, True, 27.0
2024-07-30 15:20:58.409428, True, 27.0
2024-07-30 15:21:03.471539, True, 27.0
2024-07-30 15:22:03.620876, True, 26.9
2024-07-30 15:22:08.680160, True, 26.9
2024-07-30 15:23:08.829026, True, 26.9
2024-07-30 15:23:13.893449, True, 26.9
2024-07-30 15:24:14.045369, True, 26.9
2024-07-30 15:24:19.111164, True, 26.9
2024-07-30 15:25:19.249642, True, 26.8
2024-07-30 15:25:24.306781, True, 26.8
2024-07-30 15:26:24.457279, True, 27.0
2024-07-30 15:26:29.516867, True, 27.0
2024-07-30 15:27:29.666058, True, 27.0
2024-07-30 15:27:34.727925, True, 27.0
2024-07-30 15:28:34.872418, True, 27.0
2024-07-30 15:28:39.933089, True, 27.0
2024-07-30 15:29:40.085927, True, 25.1
2024-07-30 15:29:45.289218, False, 25.1
2024-07-30 15:30:45.437636, False, 26.9
2024-07-30 15:30:50.633403, True, 26.9
2024-07-30 15:31:50.783092, True, 27.0
2024-07-30 15:31:55.840824, True, 27.0
2024-07-30 15:32:55.990855, True, 26.8
2024-07-30 15:33:01.053893, True, 26.8
2024-07-30 15:34:01.203288, True, 26.7
2024-07-30 15:34:06.264025, True, 26.7
2024-07-30 15:35:06.410006, True, 26.7
2024-07-30 15:35:11.467632, True, 26.7
2024-07-30 15:36:11.613407, True, 26.5
2024-07-30 15:36:16.673639, True, 26.5
2024-07-30 15:37:16.833433, True, 26.5
2024-07-30 15:37:21.893904, True, 26.5
2024-07-30 15:38:22.045273, True, 26.6
2024-07-30 15:38:27.103637, True, 26.6
2024-07-30 15:39:27.251531, True, 26.6
2024-07-30 15:39:32.312674, True, 26.6
2024-07-30 15:40:32.429354, True, 26.6
2024-07-30 15:40:37.486576, True, 26.6
2024-07-30 15:41:37.690500, True, 26.6
2024-07-30 15:41:42.753408, True, 26.6
2024-07-30 15:42:42.902225, True, 26.7
2024-07-30 15:42:47.962400, True, 26.7
2024-07-30 15:43:48.115259, True, 26.7
2024-07-30 15:43:53.175175, True, 26.7
2024-07-30 15:44:53.319711, True, 26.6
2024-07-30 15:44:58.378619, True, 26.6
2024-07-30 15:45:58.528002, True, 26.6
2024-07-30 15:46:03.587511, True, 26.6
2024-07-30 15:47:03.734845, True, 26.7
2024-07-30 15:47:08.794637, True, 26.7
2024-07-30 15:48:08.941858, True, 26.7
2024-07-30 15:48:14.000266, True, 26.7
2024-07-30 15:49:14.149727, True, 26.6
2024-07-30 15:49:19.206513, True, 26.6
2024-07-30 15:50:19.352434, True, 26.6
2024-07-30 15:50:24.412488, True, 26.6
2024-07-30 15:51:24.568811, True, 26.7
2024-07-30 15:51:29.626531, True, 26.7
2024-07-30 15:52:29.823388, True, 26.6
2024-07-30 15:52:34.885692, True, 26.6
2024-07-30 15:53:35.038142, True, 26.5
2024-07-30 15:53:40.106289, True, 26.5
2024-07-30 15:54:40.254135, True, 26.6
2024-07-30 15:54:45.312864, True, 26.6
2024-07-30 15:55:45.461630, True, 26.7
2024-07-30 15:55:50.525420, True, 26.7
2024-07-30 15:56:50.697123, True, 26.6
2024-07-30 15:56:55.754265, True, 26.6
2024-07-30 15:57:55.903474, True, 26.7
2024-07-30 15:58:00.963481, True, 26.6
2024-07-30 15:59:01.110538, True, 26.7
2024-07-30 15:59:06.202735, True, 26.6
2024-07-30 16:00:06.348861, True, 26.5
2024-07-30 16:00:11.418303, True, 26.7
2024-07-30 16:01:11.567421, True, 26.7
2024-07-30 16:01:16.624902, True, 26.7
2024-07-30 16:02:16.771982, True, 26.7
2024-07-30 16:02:21.829863, True, 26.7
2024-07-30 16:03:21.980736, True, 26.7
2024-07-30 16:03:27.045928, True, 26.7
2024-07-30 16:04:27.198887, True, 26.7
2024-07-30 16:04:32.255171, True, 26.7
2024-07-30 16:05:32.401308, True, 26.7
2024-07-30 16:05:37.460146, True, 26.7
2024-07-30 16:06:37.604694, True, 26.6
2024-07-30 16:06:42.674725, True, 26.6
2024-07-30 16:07:42.826110, True, 26.6
2024-07-30 16:07:47.883168, True, 26.6
2024-07-30 16:08:48.031761, True, 26.6
2024-07-30 16:08:53.091692, True, 26.6
2024-07-30 16:09:53.238111, True, 26.7
2024-07-30 16:09:58.296442, True, 26.7
2024-07-30 16:10:58.443853, True, 26.6
2024-07-30 16:11:03.511562, True, 26.6
2024-07-30 16:12:03.684404, True, 26.6
2024-07-30 16:12:08.741910, True, 26.6
2024-07-30 16:13:08.887911, True, 26.7
2024-07-30 16:13:13.953014, True, 26.7
2024-07-30 16:14:14.104885, True, 26.7
2024-07-30 16:14:19.169056, True, 26.7
2024-07-30 16:15:19.317711, True, 26.6
2024-07-30 16:15:24.377636, True, 26.6
2024-07-30 16:16:24.529435, True, 26.7
2024-07-30 16:16:29.589825, True, 26.6
2024-07-30 16:17:29.738194, True, 26.7
2024-07-30 16:17:34.802498, True, 26.7
2024-07-30 16:18:34.962171, True, 26.9
2024-07-30 16:18:40.023993, True, 26.9
2024-07-30 16:19:40.175134, True, 26.8
2024-07-30 16:19:45.236019, True, 26.8
2024-07-30 16:20:45.390579, True, 27.0
2024-07-30 16:20:50.449281, True, 27.0
2024-07-30 16:21:50.611556, True, 27.0
2024-07-30 16:21:55.681049, True, 27.0
2024-07-30 16:22:55.839994, True, 25.1
2024-07-30 16:23:01.032085, False, 25.1
2024-07-30 16:24:01.182974, False, 25.1
2024-07-30 16:24:06.244081, False, 25.1
2024-07-30 16:25:06.398447, False, 27.0
2024-07-30 16:25:11.593265, True, 27.0
2024-07-30 16:26:11.732865, True, 26.7
2024-07-30 16:26:16.793552, True, 26.7
2024-07-30 16:27:16.941797, True, 26.6
2024-07-30 16:27:22.003469, True, 26.6
2024-07-30 16:28:22.148323, True, 26.6
2024-07-30 16:28:27.210282, True, 26.6
2024-07-30 16:29:27.361317, True, 26.6
2024-07-30 16:29:32.421808, True, 26.6
2024-07-30 16:30:32.569963, True, 26.6
2024-07-30 16:30:37.627481, True, 26.6
2024-07-30 16:31:37.779834, True, 26.7
2024-07-30 16:31:42.838002, True, 26.7
2024-07-30 16:32:42.985292, True, 26.7
2024-07-30 16:32:48.042140, True, 26.7
2024-07-30 16:33:48.187259, True, 26.8
2024-07-30 16:33:53.246030, True, 26.8
2024-07-30 16:34:53.391732, True, 27.0
2024-07-30 16:34:58.454265, True, 27.0
2024-07-30 16:35:58.610294, True, 27.0
2024-07-30 16:36:03.666736, True, 25.1
2024-07-30 16:37:03.817156, True, 25.3
2024-07-30 16:37:09.009044, False, 25.3
2024-07-30 16:38:09.157481, False, 25.2
2024-07-30 16:38:14.216644, False, 25.2
2024-07-30 16:39:14.379160, False, 25.1
2024-07-30 16:39:19.445832, False, 25.1
2024-07-30 16:40:19.725594, False, 27.0
2024-07-30 16:40:24.920926, True, 27.0
2024-07-30 16:41:25.069342, True, 26.7
2024-07-30 16:41:30.137836, True, 26.7
2024-07-30 16:42:30.273548, True, 26.6
2024-07-30 16:42:35.339621, True, 26.6
2024-07-30 16:43:35.487525, True, 26.7
2024-07-30 16:43:40.548874, True, 26.7
2024-07-30 16:44:40.702049, True, 26.8
2024-07-30 16:44:45.760289, True, 26.8
2024-07-30 16:45:45.907372, True, 27.0
2024-07-30 16:45:50.976779, True, 27.0
2024-07-30 16:46:51.129297, True, 27.0
2024-07-30 16:46:56.204938, True, 27.0
2024-07-30 16:47:56.359739, True, 25.1
2024-07-30 16:48:01.549519, False, 25.1
2024-07-30 16:49:01.699621, False, 25.1
2024-07-30 16:49:06.759329, False, 25.1
2024-07-30 16:50:06.906459, False, 25.1
2024-07-30 16:50:11.963790, False, 25.1
2024-07-30 16:51:12.116580, False, 26.9
2024-07-30 16:51:17.321020, True, 26.9
2024-07-30 16:52:17.470963, True, 26.8
2024-07-30 16:52:22.530570, True, 26.7
2024-07-30 16:53:22.678402, True, 26.6
2024-07-30 16:53:27.747256, True, 26.6
2024-07-30 16:54:27.896035, True, 26.7
2024-07-30 16:54:32.959380, True, 26.7
2024-07-30 16:55:33.115786, True, 26.7
2024-07-30 16:55:38.175224, True, 26.7
2024-07-30 16:56:38.323207, True, 26.8
2024-07-30 16:56:43.385037, True, 26.8
2024-07-30 16:57:43.514340, True, 27.0
2024-07-30 16:57:48.573334, True, 27.0
2024-07-30 16:58:48.718658, True, 27.0
2024-07-30 16:58:53.776568, True, 27.0
2024-07-30 16:59:53.925243, True, 25.1
2024-07-30 16:59:59.123054, False, 25.1
2024-07-30 17:00:59.273620, False, 27.0
2024-07-30 17:01:04.468097, True, 27.0
2024-07-30 17:02:04.611819, True, 26.8
2024-07-30 17:02:09.669615, True, 26.8
2024-07-30 17:03:09.822502, True, 26.8
2024-07-30 17:03:14.886985, True, 26.8
2024-07-30 17:04:15.040866, True, 26.5
2024-07-30 17:04:20.106602, True, 26.5
2024-07-30 17:05:20.257992, True, 26.4
2024-07-30 17:05:25.319667, True, 26.4
2024-07-30 17:06:25.470886, True, 26.6
2024-07-30 17:06:30.532646, True, 26.6
2024-07-30 17:07:30.682697, True, 26.6
2024-07-30 17:07:35.743375, True, 26.6
2024-07-30 17:08:35.900624, True, 26.6
2024-07-30 17:08:40.970110, True, 26.6
2024-07-30 17:09:41.119958, True, 26.7
2024-07-30 17:09:46.181332, True, 26.7
2024-07-30 17:10:46.336468, True, 26.8
2024-07-30 17:10:51.396438, True, 26.7
2024-07-30 17:11:51.553256, True, 26.9
2024-07-30 17:11:56.614879, True, 26.8
2024-07-30 17:12:56.790043, True, 26.8
2024-07-30 17:13:01.851708, True, 26.8
2024-07-30 17:14:01.997980, True, 26.9
2024-07-30 17:14:07.114594, True, 26.9
2024-07-30 17:15:07.274950, True, 27.0
2024-07-30 17:15:12.335419, True, 27.0
2024-07-30 17:16:12.487759, True, 27.0
2024-07-30 17:16:17.546270, True, 27.0
2024-07-30 17:17:17.699822, True, 27.0
2024-07-30 17:17:22.761215, True, 27.0
2024-07-30 17:18:22.909665, True, 26.9
2024-07-30 17:18:27.971228, True, 26.9
2024-07-30 17:19:28.121080, True, 27.0
2024-07-30 17:19:33.182946, True, 27.0
2024-07-30 17:20:33.334995, True, 27.0
2024-07-30 17:20:38.398827, True, 27.0
2024-07-30 17:21:38.550604, True, 26.9
2024-07-30 17:21:43.612210, True, 26.9
2024-07-30 17:22:43.766891, True, 26.9
2024-07-30 17:22:48.832811, True, 26.9
2024-07-30 17:23:48.980802, True, 26.8
2024-07-30 17:23:54.039577, True, 26.8
2024-07-30 17:24:54.199336, True, 26.7
2024-07-30 17:24:59.258336, True, 26.7
2024-07-30 17:25:59.403892, True, 26.7
2024-07-30 17:26:04.592760, True, 26.7
2024-07-30 17:27:04.740985, True, 26.9
2024-07-30 17:27:09.801257, True, 26.9
2024-07-30 17:28:09.926360, True, 26.9
2024-07-30 17:28:14.984816, True, 27.0
2024-07-30 17:29:15.130585, True, 27.0
2024-07-30 17:29:20.207505, True, 27.0
2024-07-30 17:30:20.353552, True, 27.0
2024-07-30 17:30:25.412213, True, 27.0
2024-07-30 17:31:25.562916, True, 25.1
2024-07-30 17:31:30.758959, False, 25.1
2024-07-30 17:32:30.908219, False, 26.9
2024-07-30 17:32:36.102004, True, 26.9
2024-07-30 17:33:36.255134, True, 26.8
2024-07-30 17:33:41.318550, True, 26.8
2024-07-30 17:34:41.465923, True, 26.8
2024-07-30 17:34:46.540318, True, 26.8
2024-07-30 17:35:46.698259, True, 26.7
2024-07-30 17:35:51.761394, True, 26.7
2024-07-30 17:36:51.913167, True, 26.6
2024-07-30 17:36:56.975055, True, 26.6
2024-07-30 17:37:57.123259, True, 26.6
2024-07-30 17:38:02.183328, True, 26.6
2024-07-30 17:39:02.336855, True, 26.6
2024-07-30 17:39:07.397895, True, 26.6
2024-07-30 17:40:07.548829, True, 26.7
2024-07-30 17:40:12.608847, True, 26.7
2024-07-30 17:41:12.758477, True, 26.8
2024-07-30 17:41:17.822497, True, 26.8
2024-07-30 17:42:17.978638, True, 26.9
2024-07-30 17:42:23.045313, True, 26.9
2024-07-30 17:43:23.179896, True, 25.1
2024-07-30 17:43:28.373354, False, 25.1
2024-07-30 17:44:28.525642, False, 27.0
2024-07-30 17:44:33.721326, True, 27.0
2024-07-30 17:45:33.870524, True, 27.0
2024-07-30 17:45:38.932607, True, 27.0
2024-07-30 17:46:39.083553, True, 26.8
2024-07-30 17:46:44.144639, True, 26.7
2024-07-30 17:47:44.291942, True, 26.7
2024-07-30 17:47:49.354281, True, 26.7
2024-07-30 17:48:49.567473, True, 26.6
2024-07-30 17:48:54.630047, True, 26.6
2024-07-30 17:49:54.781304, True, 26.5
2024-07-30 17:49:59.839588, True, 26.5
2024-07-30 17:50:59.999923, True, 26.7
2024-07-30 17:51:05.064757, True, 26.7
2024-07-30 17:52:05.217617, True, 26.7
2024-07-30 17:52:10.280409, True, 26.7
2024-07-30 17:53:10.426004, True, 26.8
2024-07-30 17:53:15.486212, True, 26.8
2024-07-30 17:54:15.640972, True, 26.9
2024-07-30 17:54:20.704928, True, 26.9
2024-07-30 17:55:20.855390, True, 27.0
2024-07-30 17:55:25.916475, True, 27.0
2024-07-30 17:56:26.069315, True, 25.1
2024-07-30 17:56:31.270311, False, 25.1
2024-07-30 17:57:31.419214, False, 27.0
2024-07-30 17:57:36.612903, True, 27.0
2024-07-30 17:58:36.749848, True, 27.0
2024-07-30 17:58:41.816099, True, 27.0
2024-07-30 17:59:41.965906, True, 26.7
2024-07-30 17:59:47.029769, True, 26.7
2024-07-30 18:00:47.179579, True, 26.6
2024-07-30 18:00:52.239736, True, 26.6
2024-07-30 18:01:52.388701, True, 26.5
2024-07-30 18:01:57.448812, True, 26.5
2024-07-30 18:02:57.605801, True, 26.6
2024-07-30 18:03:02.671033, True, 26.6
2024-07-30 18:04:02.819953, True, 26.8
2024-07-30 18:04:07.883665, True, 26.8
2024-07-30 18:05:08.033992, True, 26.8
2024-07-30 18:05:13.094144, True, 26.7
2024-07-30 18:06:13.244840, True, 26.7
2024-07-30 18:06:18.307219, True, 26.7
2024-07-30 18:07:18.456777, True, 26.7
2024-07-30 18:07:23.516311, True, 26.7
2024-07-30 18:08:23.666867, True, 26.7
2024-07-30 18:08:28.730024, True, 26.7
2024-07-30 18:09:28.879069, True, 26.6
2024-07-30 18:09:33.944125, True, 26.6
2024-07-30 18:10:34.096114, True, 26.7
2024-07-30 18:10:39.157947, True, 26.7
2024-07-30 18:11:39.306934, True, 26.7
2024-07-30 18:11:44.367375, True, 26.7
2024-07-30 18:12:44.519981, True, 26.7
2024-07-30 18:12:49.581259, True, 26.7
